_Id,_UserId,_Name,_Date,_Class,_TagBased
9098,5721,Autobiographer,2015-03-10T08:53:57.453,3,False
9099,5602,Autobiographer,2015-03-10T10:02:49.873,3,False
9105,139,Autobiographer,2015-03-10T19:54:02.900,3,False
9108,15846,Autobiographer,2015-03-10T20:43:56.140,3,False
9111,7767,Autobiographer,2015-03-10T22:59:06.900,3,False
9112,31180,Autobiographer,2015-03-11T00:34:19.210,3,False
9115,26965,Autobiographer,2015-03-11T01:22:17.580,3,False
9117,30852,Autobiographer,2015-03-11T08:10:16.493,3,False
9118,17427,Autobiographer,2015-03-11T08:32:05.480,3,False
9119,31207,Autobiographer,2015-03-11T09:38:11.797,3,False
9120,31580,Autobiographer,2015-03-11T11:44:29.417,3,False
9122,24496,Autobiographer,2015-03-11T14:30:39.580,3,False
9124,31596,Autobiographer,2015-03-11T16:06:07.820,3,False
9131,30664,Autobiographer,2015-03-12T03:44:33.467,3,False
9137,17887,Autobiographer,2015-03-12T14:08:36.183,3,False
9138,31646,Autobiographer,2015-03-12T16:16:52.153,3,False
9139,20016,Autobiographer,2015-03-12T16:54:36.630,3,False
9141,22103,Autobiographer,2015-03-12T17:10:34.670,3,False
9145,12285,Autobiographer,2015-03-12T20:36:40.420,3,False
9146,28837,Autobiographer,2015-03-12T20:56:14.727,3,False
9147,13951,Autobiographer,2015-03-12T22:29:16.107,3,False
9150,29338,Autobiographer,2015-03-13T13:13:52.793,3,False
9166,31741,Autobiographer,2015-03-15T06:53:25.357,3,False
9170,31754,Autobiographer,2015-03-15T20:12:59.220,3,False
9172,31777,Autobiographer,2015-03-15T23:33:22.010,3,False
9177,381,Autobiographer,2015-03-16T14:18:51.233,3,False
9182,28829,Autobiographer,2015-03-16T18:04:14.423,3,False
9183,31728,Autobiographer,2015-03-16T21:34:31.690,3,False
9187,26891,Autobiographer,2015-03-17T06:46:52.707,3,False
9193,31025,Autobiographer,2015-03-18T08:23:04.690,3,False
9199,31910,Autobiographer,2015-03-18T19:22:14.880,3,False
9202,29457,Autobiographer,2015-03-18T22:46:08.460,3,False
9205,31911,Autobiographer,2015-03-19T05:41:19.017,3,False
9206,14230,Autobiographer,2015-03-19T05:41:19.017,3,False
9207,31931,Autobiographer,2015-03-19T08:59:08.043,3,False
9213,15432,Autobiographer,2015-03-19T17:23:21.547,3,False
9215,8586,Autobiographer,2015-03-20T02:59:36.637,3,False
9222,23717,Autobiographer,2015-03-20T14:30:05.507,3,False
9226,20627,Autobiographer,2015-03-20T20:08:30.490,3,False
